TS,V1,V2,V3,W1,W2,W3,W
1482215400,232.13615582784024,233.0753706190263,231.49338063135,41.39024362087584,127.566537493075,48.464787591298474,217.42156870524934
1482219000,235.0962890073228,236.60586441740608,235.23317821431985,122.87607846576807,97.7867254702313,868.9027668634691,1089.5655707994683
1482222600,232.4222597348881,234.07987359321416,232.5990596744573,0.0,89.51866805393685,59.70819808642489,149.22686614036175
1482226200,232.1053770901098,233.6894534678891,232.22817073781056,1.517944634755666,99.85487147013303,39.872999016444496,141.24581512133318
1482229800,231.8871205932943,232.9445620586282,231.85250950796242,0.0,107.4955028406763,45.26032278061484,152.75582562129114
1482233400,235.26500951182342,237.1782350230011,235.26916134847667,0.0,165.74147740682525,58.27081481932683,224.01229222615208
1482237000,230.95823065883846,233.5903284822187,231.8486218253344,55.440780728654325,155.74150948842387,95.3699996630143,306.5522898800925
1482240600,235.56007741788173,237.9831246918425,235.4515554457191,79.4733658854168,123.79718926747923,69.3571277745548,272.6276829274508
1482244200,238.35118192784168,241.4727160670113,238.86934777269875,71.04842203775699,166.88957871756506,88.67174209276672,326.6097428480888
1482247800,239.1591085010851,242.45843216431786,240.36480204264183,64.64452220916779,211.51670845031475,65.88486852327833,342.0460991827609
1482251400,239.16257323365787,242.07416125249043,239.8322767971635,30.608162291846156,167.80837394715618,101.74372987431215,300.1602661133145
1482255000,240.30540186349307,242.94497708446323,240.9460568467996,4.1288989639273135,71.43069173176895,54.36829916000311,129.92788985569936
1482258600,238.6227209285553,241.33739836412846,239.42415675294131,11.979211098353353,30.302235906918515,28.83828283945784,71.1197298447297
1482262200,239.95056024478347,242.83562569644684,240.24132883082402,11.819402541318595,26.361975776352644,34.86832090377732,73.04969922144855
1482265800,241.14007506296213,243.93622613722138,241.008595085408,11.896837854385605,26.719117029509,34.215218396981065,72.83117328087567
1482269400,238.05059135330558,240.96873852367747,237.50260994065468,11.409340513547075,25.39799953619518,33.199440301259536,70.0067803510018
1482273000,238.7691829942128,241.1158128301848,238.3523520351004,8.040637228489604,18.309787255923677,41.59132422765095,67.94174871206422
1482276600,236.234237072517,238.6143722961541,236.20672374478698,12.964078863461742,24.884548112550483,34.997668164571536,72.84629514058376
1482280200,233.9065527788836,235.74595697732238,234.2370233736533,13.770918844540589,27.884343859353994,101.20299033802134,142.85825304191593
1482283800,232.13531573325818,233.7850082418892,232.5643191772411,43.399551680900004,33.878368549346014,162.64817965826745,239.92609988851348
1482287400,228.84879573629883,229.5177277506397,229.83637154434916,17.429033775329664,39.18034978389416,91.4876595179244,148.09704307714821
1482291000,228.97842558325385,230.00931705493028,230.39616513220486,3.9438460286458334,29.556804391541675,68.3322756830873,101.83292610327481
1482294600,229.2579413259553,230.80672650893536,229.42313578941483,13.319287184079327,64.90260341166653,236.78987919485292,315.0117697905988
1482298200,229.38244417103732,231.4552334002537,230.05845161552517,33.27554648876587,124.10708268483143,39.905391972859015,197.28802114645632
1482301800,231.5344367574804,233.54543870769038,231.82521486686,157.6973712110535,129.4415463638345,43.07161524454954,330.21053281943756
1482305400,235.22733675014976,236.9797793301732,235.12789667303213,31.81951924640667,183.58897566478046,896.7342358843748,1112.1427307955619
1482309000,232.19206633932282,234.64162652571738,233.141462724276,0.09390144983933336,190.77483217876323,90.05030541737709,280.9190390459797
1482312600,231.79008887534732,233.22099980643074,233.034469072208,0.0,171.26324462888857,140.36096175513254,311.62420638402114
1482316200,232.52934673621982,233.4835258462323,232.23743959595745,1.0551656881968334,120.9425565465332,63.074681345615346,185.0724035803454
1482319800,233.5195967870268,235.15234210508945,234.53000973100723,0.0,94.53994377136064,75.73135631560598,170.27130008696662
1482323400,230.5203513346875,233.0115798305336,231.05257074060845,8.608083915710669,69.70986837704984,125.17900588670764,203.49695817946815
1482327000,233.83509618391804,235.76203319157918,234.2912393001406,48.93370656331295,75.61637048721423,103.61861380259585,228.16869085312302
1482330600,237.05939611866955,240.18787653305301,237.9209521638305,63.07229105949204,87.52548474629076,71.67766383489086,222.27543964067365
1482334200,239.3120702955404,242.19615097045963,240.4112026426722,10.80825882593817,119.46577423095756,90.7753670374531,221.04940009434884
1482337800,238.6999503005528,241.82786823582023,239.0841951928191,2.3032673772176673,80.42876242955369,112.78892464320957,195.52095444998093
1482341400,240.5718425962764,244.03085295359685,241.19195777046215,4.397790592511366,62.65580409367556,80.38573998927319,147.43933467546012
1482345000,241.18411706047542,244.76685447107545,241.89759471261792,12.480497132935795,61.35108338038052,39.448760414126205,113.28034092744252
1482348600,240.1467881944363,243.44286193847083,240.38497450085168,12.172179323036868,60.10975137710558,45.56248149553802,117.84441219568048
1482352200,240.59283031699457,243.80923551420943,240.50292397610627,12.207639027438018,61.465666065218116,50.78230137348021,124.45560646613635
1482355800,241.1478468737322,244.21147269027162,241.39239995620707,12.091982665060739,59.75866783142035,50.882146841683365,122.73279733816445
1482359400,241.5987690349763,244.52950785915195,241.39161243732346,12.102848057745984,61.10259471893282,45.89161204020125,119.09705481688006
1482363000,239.25392742589463,241.9808392958281,239.5990320335821,10.168422331014824,57.851240393322364,26.82261130968865,94.84227403402585
1482366600,239.17332435023056,241.2746604439368,239.21250951807124,0.0,42.90255211194282,115.38410209656521,158.28665420850803
1482370200,235.23212166107362,236.70223658719726,235.7503367252664,0.0,60.59568881352749,83.48224763552736,144.07793644905485
1482373800,232.41312264517154,233.277071775631,232.8113047065361,19.588341280607832,64.55152013935295,142.63872389474918,226.77858531470997
1482377400,230.69978208394372,232.51384843180512,231.64888242314453,70.46614631494985,37.040180066429116,54.65688708624256,162.16321346762152
1482381000,230.06759677651527,232.47749496970548,231.1440018808398,120.19487889925313,67.57770212491496,512.5184492810544,700.2910303052224
1482384600,230.56341750494687,233.34951228498198,231.2243545552947,0.028721055984499998,153.75407510120502,98.46880211193633,252.25159826912585
1482388200,233.45875088054882,235.47108901059704,233.4042398403379,0.12485622088116664,110.20063098907306,372.85617197663606,483.1816591865903
1482391800,237.4603337503781,238.51651394469812,237.2905305791333,4.2596014753999984,151.04962351480341,1043.5543380483107,1198.863563038514
1482395400,233.50931074638905,235.56248969924943,234.94403794232232,130.74805559157863,150.43598181407395,55.566705929438804,336.7507433350914
1482399000,233.97099130850484,235.70877203600404,235.00395853222432,36.60312136332298,136.84665301005705,57.225138880408295,230.6749132537883
1482402600,233.59013373101126,236.5377689388389,234.98174182382343,0.0,101.38255722045099,69.33831011772182,170.7208673381728
1482406200,235.00277886350563,237.40766245807708,235.8473690532467,0.0,83.68324286778983,46.33635794957539,130.01960081736522
1482409800,231.94682761676003,234.8464496548491,232.6693755208379,0.0,18.893039582569,69.72156599043365,88.61460557300265
1482413400,233.62682534593617,236.6826802175368,234.39561568514458,9.804966796239173,0.18650093754118333,50.257757631938006,60.24922536571836
1482417000,238.09445489110772,240.67152796533608,238.0270606507716,34.70261277834416,54.730507872897576,282.81478876747644,372.24790941871817
1482420600,239.2278613884708,242.94826981482456,239.84152823107246,34.64377639770432,92.34959673564262,915.4662523207018,1042.4596254540488
1482424200,238.84101461199745,242.4372863556877,239.3189480407809,38.460402669907495,62.94944226900765,106.30687606811699,207.71672100703213
1482427800,240.19667391127706,244.15903551532296,240.719435752933,27.11048573335051,52.60821802775263,88.45760163623879,168.17630539734193
1482431400,238.37571624413718,242.33068969470887,238.92467246603084,13.948101339340203,51.665074141820654,77.68645085015278,143.29962633131362
1482435000,239.26771717547905,243.66429499466443,239.7620244570723,13.613548493384476,58.722864093781205,80.93424797057433,153.27066055774003
1482438600,240.63002192676015,244.936373633574,240.44482504756974,13.610873996416698,71.93554434458554,44.446545311609675,129.9929636526119
1482442200,239.4184323742432,243.73649925358916,239.35777960409058,13.934228693645258,70.22145972569986,88.46684722424108,172.6225356435862
1482445800,238.18667713512693,242.50202054110198,237.69997417743613,14.229039211272571,69.72784577051699,74.71295752843241,158.66984251022197
1482449400,236.78607802638402,240.19751404579395,236.12065265756385,17.020964630446628,64.36731252034653,54.250171038307954,135.6384481891011
1482453000,234.77738781187497,237.8671845639721,235.5063802526349,40.23322111606532,53.537876806260996,75.38297440210117,169.1540723244275
1482456600,232.27546373021332,235.3376094609439,232.6212437911795,30.696592629750878,20.908580032985512,258.77741523430683,310.3825878970432
1482460200,229.7593801849791,231.59573263391152,230.67114772876647,37.812259368897315,0.0,76.78051866533927,114.59277803423659
1482463800,228.0196724580928,229.20419230085102,229.54897460509395,12.436602478026838,0.0,50.95244366964202,63.389046147668864
1482467400,227.35395986092826,229.65873352820165,228.95786900882214,17.409058148066492,58.3614496231073,71.03455712635933,146.8050648975331
1482471000,231.62377955296918,233.7953484808532,232.54699214054668,3.4565128294626675,87.6543491427094,52.41671178817516,143.52757376034722
1482474600,234.60396395285144,236.41822836193717,234.6216830835337,24.761279878615014,89.06916208902805,756.2985183842568,870.1289603518999
1482478200,236.66137902713882,239.12711328936592,237.09098066736183,5.452916450501335,136.47148774466967,202.33484287899898,344.25924707417
1482481800,234.08795951362944,236.44701134741246,233.8677479563792,0.0,114.78212668737206,83.70150025049722,198.48362693786927
1482485400,234.2452598369415,235.93318282677959,234.3832673268368,5.336015636125496,123.17457642239174,239.07501059849213,367.58560265700936
1482489000,234.62697539516498,236.28283772387317,234.93661541645238,20.290253623325178,97.38249392191031,48.19155135471817,165.86429889995367
1482492600,236.39136829319438,238.9662735158162,236.97263934860348,30.808470012350675,80.3820787556962,190.46961027782703,301.6601590458739
1482496200,234.02970582329257,237.0722415679721,234.85702926933726,52.22046323617217,105.3718887964922,183.01481581370797,340.60716784637236
1482499800,236.4706005059204,239.46382287953674,236.55724678412972,79.69195613861206,101.04943520863884,134.80471641537193,315.5461077626228
1482503400,239.53414829492996,242.8955084954143,240.36879193498032,69.65546280542955,100.1200466918931,142.1449584070867,311.92046790440935
1482507000,239.4761562799696,242.14230574390373,240.08909917643246,80.35887122472131,97.43229398408621,96.41260446866369,274.2037696774712
1482510600,239.20405655333118,242.5211111526621,240.22417034382005,30.651797266005,75.68558263778486,51.236265192027474,157.57364509581734
1482514200,240.73057857928168,244.8032758282312,241.15658892363243,1.2995399634041669,44.967784697213844,31.617801017759337,77.88512567837735
1482517800,239.1671961936512,243.41509321625784,239.40789878267063,0.0,42.104393208821506,46.72844821929982,88.83284142812133
1482521400,241.0697285799845,244.665557308,240.66699997649377,0.0,42.03107868830165,40.545920327504,82.57699901580565
1482525000,238.59907108237945,242.17365342567916,238.25620045255096,0.0,41.39814355532335,38.95024392127984,80.3483874766032
1482528600,239.5802782294745,242.8509884809179,239.16112309271347,0.0,41.749166342418384,32.25492026646934,74.00408660888772
1482532200,239.9614653347542,243.4013900117613,239.5947036103788,0.0,41.700224126178995,19.134752089182,60.834976215360996
1482535800,237.72292219498718,240.48131799300708,237.78701121296658,0.0,40.64917489687632,22.28047300338799,62.92964790026431
1482539400,235.53499300008914,238.329822534989,236.28134508545327,0.9822713025408328,29.915779875912413,50.88542460282529,81.78347578127854
1482543000,235.02332569469792,237.18835989144446,234.8060916500643,2.456287382443666,23.79946517308516,231.2222022819454,257.4779548374742
1482546600,231.4172685126191,233.24174815800998,231.71137558109382,10.407190532684467,87.12998167673494,1224.3924391110465,1321.929611320466
1482550200,229.0344543456924,230.1888122984691,230.0462441471104,29.59148530324235,107.29831104914506,434.32267242436615,571.2124687767536
1482553800,229.64330615678608,232.6609646461636,230.6709215601162,4.150018963812785,201.75296852112191,32.81609687805152,238.71908436298622
1482557400,230.34815382659698,233.4809969714911,230.9014555781349,8.979188372293661,160.40483038582678,109.54818755784343,278.93220631596387
1482561000,233.9337955783037,235.3607836327396,234.89210669642208,6.0181044133505015,107.76698914845954,586.7297441227958,700.5148376846058
1482564600,236.1391332364437,237.67851037225128,237.2623907927877,76.65332251707233,108.39993267060629,696.8867672221443,881.9400224098229
1482568200,233.6241407752504,236.4024388256398,233.9186434049709,78.72524251938161,132.51600378672708,346.8080123074824,558.0492586135911
1482571800,233.48970595139846,235.06593858409752,233.8505140824644,0.08468628565466667,148.8100556564067,53.93262431144434,202.82736625350572
1482575400,234.79295739115503,236.21803366805733,235.8481794175989,0.292269570033,56.04495313961786,92.1079292805935,148.44515199024437
1482579000,236.1270270354115,238.58837997033183,236.7746034034324,62.421937580107205,29.393416271209823,98.64832644780493,190.46368029912196
1482582600,232.5457920095654,235.78001606262984,232.98826354042743,76.45721783320295,26.150990463891663,137.7374907143819,240.34569901147648
1482586200,235.05628695262686,238.23403044464462,235.31672041527958,77.85086151122967,51.38159598350419,246.9384033266745,376.1708608214084
1482589800,236.58081182556128,239.99455981547212,237.22645822450573,66.12879687309386,167.93136539456387,100.31992975234866,334.3800920200064
1482593400,237.40674781797625,241.33585684034438,238.5534199396972,56.53600893974266,180.9998993301389,142.30756185529302,379.8434701251746
1482597000,235.6416886612097,239.90338185910875,236.81403868691052,1.2637908713021664,92.08044120153356,118.2086808225312,211.55291289536694
1482600600,237.45305623967064,240.94160586987945,237.1681933116944,0.04152820269266667,40.50264532407053,75.44168846764123,115.98586199440442
1482604200,239.87665128574199,243.40184091123945,239.93396631522256,0.0,37.41275838534178,69.16708732604393,106.5798457113857
1482607800,240.3565198188102,244.33326431763317,240.3537378244534,0.0,38.26872696558585,76.52466406503603,114.79339103062188
1482611400,241.32542337123803,245.2646108498184,241.1881296624869,0.0,38.846465110777174,77.51185111362905,116.35831622440622
1482615000,240.53848726483184,244.04808044434444,240.18859859040955,0.0,40.83717405637049,77.10739487329994,117.94456892967042
1482618600,239.15317437642608,242.52819936852936,238.97050939362396,0.0,39.264830551146325,60.85377460479218,100.1186051559385
1482622200,237.66859342656932,240.57209616542823,237.8465695865117,0.0,38.17488877614421,57.71825221378286,95.89314098992708
1482625800,236.61153659794013,239.5663676667588,236.952745871236,25.18291229247983,43.576193113325694,55.937980969746825,124.69708637555235
1482629400,237.027053407392,239.3348234594212,236.9885101318383,14.115147851308,27.31338117599266,122.52965593336272,163.95818496066337
1482633000,236.19634466802108,238.0926161281872,235.30455315395767,27.087556050599666,0.018856956164,1076.4259285671546,1103.5323415739183
1482636600,231.179271397958,233.910258389598,232.0233107148764,11.434737660091171,1.9771712215738664,85.53650606154947,98.94841494321452
1482640200,229.2539155567659,231.67987592980987,228.24873698348492,19.937360900246166,4.348825638294383,99.9461009693302,124.23228750787075
1482643800,228.33309953599567,230.9434413243148,229.00646345232605,144.53535334269532,4.781099406878631,275.7372597344757,425.05371248404964
1482647400,230.7301686177368,232.84972900903472,230.4172060883672,0.3254767545065,4.328946828841904,285.7162759208387,290.3706995041871
1482651000,232.96069242946288,234.76196576485475,231.28154439741286,3.4501826159160003,4.3908685874945315,855.7615417225951,863.6025929260056
1482654600,231.6163627200683,233.33266355727739,231.4062964545275,3.5545978387197668,23.084092706838213,238.8209102376323,265.45960078319024
1482658200,231.8091019293907,233.88571884177009,231.721277361968,1.0284414164225,28.671925121944323,79.18031853358056,108.88068507194738
1482661800,232.27205911562146,234.55280745096653,232.2423910215613,0.0592122014365,34.39198035240099,82.63903874714741,117.0902313009849
1482665400,232.70237150950229,235.86564189320615,233.6408070626667,0.0,52.54854204495897,76.3202637863138,128.86880583127277
1482669000,228.48704005953968,231.60104498164463,228.82471383901554,49.02970791180597,101.8527607981287,95.5924846204157,246.4749533303504
1482672600,229.9703378517403,232.82975639045682,230.24523765946662,74.59114290237417,166.25321830750357,120.07327170054191,360.9176329104197
1482676200,231.55130058088426,234.1592671967488,232.09523372039047,39.76435122489914,163.8386858113638,99.15137798308581,302.75441501934876
1482679800,231.82290762361615,235.36075246800982,232.62582857780998,33.935890045165856,206.1342640177374,125.34601856867648,365.41617263157974
1482683400,232.4650739140897,236.2328257413824,232.93648565382068,2.2779072793331663,104.38463155747296,104.6004640706412,211.26300290744732
1482687000,234.1902637693775,237.36526959737785,234.4421607547306,0.14965864022583333,47.157346639634355,83.682458076486,130.9894633563462
1482690600,235.87266913003063,239.4484027963021,236.144746841258,0.0,42.497403593063034,69.50458860715814,112.00199220022117
1482694200,238.4605938584597,241.89336669410832,238.8358163222701,0.0,38.710542885462345,49.42910359223751,88.13964647769986
1482697800,239.70558238260585,243.35102035921304,239.8998844468521,0.0,39.97366396904084,38.095604852041156,78.069268821082
1482701400,241.06600926751568,244.2284102949015,240.72477438578773,0.0,40.41099370320582,32.364395130473596,72.77538883367941
1482705000,240.67370626691527,244.06538113103062,240.52548915983812,0.0,39.99779576937315,58.79510168870232,98.79289745807546
1482708600,239.64332535685867,242.25395097920853,239.02187518378184,0.0,38.048776865004015,103.80017687480715,141.84895373981118
1482712200,237.79669050931145,240.5573322360088,238.04764488689187,1.0450789133706666,33.980675381023524,57.89726772308502,92.92302201747921
1482715800,235.06104563596503,236.57839284318783,234.47086254932447,0.0,45.08988124847462,612.4236512660814,657.513532514556
1482719400,230.76829303464126,231.9727110185247,230.7376917370789,19.038824103674504,13.98248555978036,549.7827559916548,582.8040656551096
1482723000,227.7113186911346,229.80616181620786,228.88660058010362,16.266566244761485,32.51572730382281,49.90287287393918,98.68516642252348
1482726600,227.3989269533549,229.71228747660192,228.42416661011902,39.93402103105817,54.801426798503364,38.89678262710651,133.63223045666805
1482730200,230.09552123767347,232.1153100705391,230.19884065686696,154.8399748389014,38.856215639115135,57.669595975876675,251.36578645389324
1482733800,232.45441112836326,235.06152262767043,232.53805848872508,3.9680020968120004,52.255584316256,379.441145219745,435.664731632813
1482737400,236.9852617524179,239.46143120045986,235.99301049702652,18.10931490738981,62.360417248407146,897.0051629129458,977.4748950687427
1482741000,234.34808590762253,236.37309177638764,234.42440211155392,22.611772141456022,50.249590514500674,336.19281267805667,409.0541753340134
1482744600,233.67152722764342,235.61402457709056,233.4260659597986,24.855986024541014,0.8466440995535,78.40941300073587,104.11204312483038
1482748200,234.9551931116484,236.89648788472888,235.5254931563574,30.55768621444551,15.68427381356426,38.566379652025674,84.80833968003544
1482751800,237.6413538529437,239.3609399448404,237.72142966991169,0.0,54.85225681940751,121.59555671057322,176.44781352998072
1482755400,234.8973044868993,237.01033229161285,235.35983925132717,98.25280037245042,62.67803891499629,74.68051481883583,235.61135410628253
1482759000,237.96536357034577,240.59523967917443,238.30573212052448,90.53486419041906,34.31267330646752,84.98080788930146,209.82834538618803
1482762600,237.63504185803225,241.21600316259128,238.84639083456338,58.18289909998518,78.25247165044331,144.90472169558427,281.34009244601276
1482766200,239.28940117277,243.12148451971802,240.56629003207647,10.545510199865326,96.40209492365328,98.9805555248224,205.92816064834102
1482769800,237.94847155814216,241.49511871762954,238.77224697444248,3.5291523520158345,126.73929143269888,73.41615994771627,203.684603732431
1482773400,239.72391607494427,243.55144617292208,240.10421316356133,0.3738707701363334,53.4694956143713,92.21537019730651,146.05873658181414
1482777000,239.73897377407408,243.7391094265884,239.87651736879,0.0,41.305040922164665,82.76823415120737,124.07327507337203
1482780600,240.50020391674758,244.1055932362926,240.1149360656751,0.0,41.903472897212,79.87888956071117,121.78236245792317
1482784200,241.7459138322869,244.70746965328547,241.0429653709777,0.0,42.63209110895847,68.54595424016037,111.17804534911883
1482787800,238.8909500462032,242.0458579953051,238.19550393616868,0.0,41.67502780596348,60.446923052460185,102.12195085842367
1482791400,238.9132489867353,242.2270391152409,238.59786666068445,0.0,42.628871224724186,74.05949519474582,116.68836641947001
1482795000,237.79314370468467,240.7981194106235,237.89277523364845,0.0,41.892201347350685,80.9891329447437,122.88133429209438
1482798600,236.01063936572743,239.48668122060909,236.15893454941437,1.0249100176495,41.85005352815282,49.16820471128083,92.04316825708315
1482802200,234.4060312978001,236.58427567916644,234.2737730012864,0.0,57.74232135137017,67.13079472221693,124.87311607358711
1482805800,229.86275348795795,231.07257681893688,229.71556323925347,30.97329905191667,30.13486338615449,1081.1482038911618,1142.2563663292328
1482809400,227.87348180383896,228.85546973167286,229.57281276462916,13.702289352416,0.0942080350717,59.209984213505315,73.00648160099301
1482813000,227.2955961267221,230.0731468571891,228.5060361350181,32.01993447301914,0.0,47.57695661225583,79.59689108527496
1482989400,233.3551452381964,236.02066521784823,233.92100452744518,23.01687105655576,79.77315930684414,212.0673049418093,314.8573353052092
1482993000,235.2072692444403,238.2853004722473,235.98393484259896,111.74344980557824,72.22991954168016,516.1423105239603,700.1156798712187
1482996600,238.99364570587508,240.58323729967609,238.42795315391388,73.4337121645582,0.010833052794133336,757.6094646072138,831.0540098245662
1483000200,234.94681434741642,236.92826449699547,235.2452480305101,0.0,30.61659376462332,54.41626794179621,85.03286170641952
1483003800,235.93748644849381,237.1914829707566,235.6058347688491,0.061049518585166676,24.95539533297236,119.74392443974676,144.7603692913043
1483007400,236.6074561064788,237.5973975721449,236.78441495722947,0.0,12.85063292662234,60.55106983502905,73.40170276165139
1483011000,238.41170982077492,240.2965645423421,238.78718080004242,6.1155892880758325,13.342776350975047,226.07926826159093,245.5376339006418
1483014600,235.379102294576,237.21870794788703,235.66768943114644,42.89296433131828,18.939565394720677,131.69958279927874,193.5321125253177
1483018200,238.3150354063583,241.0380123888621,238.79405480549244,72.02967580159533,48.358287270864324,103.9207033348068,224.30866640726646
1483021800,238.0451316940434,240.30246642724487,239.41917235643018,59.795139344535436,123.77424718539395,128.86781554538314,312.4372020753125
1483025400,240.29920472127725,243.95772336483142,240.79653730616704,6.026763137181332,17.27954392432694,102.46625320435732,125.7725602658656
1483029000,239.90877930547055,243.14627831686784,240.52109521140147,4.1376720714575015,14.724232267538516,90.65003652253456,109.51194086153058
1483032600,238.14548645872884,241.2847147041426,238.17127076475015,17.066347276368965,13.105650755564568,60.39590409915297,90.5679021310865
1483036200,239.15905132909,242.624002813446,239.71264905969312,15.282261970839464,9.309443833033116,48.20744612694044,72.79915193081303
1483039800,240.3784961700359,243.91296103831047,240.8781240870564,16.18900859355851,9.40962504704792,48.81278113682933,74.41141477743577
1483043400,240.35027288760952,243.44441736025644,240.45466381802646,15.777542047499828,9.66217534383132,36.71309266090415,62.1528100522353
1483047000,239.21046368571686,242.31640935312058,239.18584342623402,14.58886022567805,9.589283028443838,33.362894852954604,57.54103810707649
1483050600,239.3379345233638,242.2643912148673,239.1448931500702,14.821758681932506,9.41236639738071,97.53989457449272,121.77401965380594
1483054200,237.99210521305992,240.74338389107518,237.8127476471476,15.586090046562846,9.353900341987654,80.69410591920226,105.63409630775276
1483057800,235.80329681611343,239.33896315781263,236.633234154758,39.10035967031943,6.20196782032651,66.18376912751695,111.48609661816289
1483061400,235.83125682911609,237.67296710247416,235.03436676237462,83.67101435661952,0.24938872377078325,194.33568260826283,278.2560856886531
1483065000,231.7436809648671,233.49051751273538,231.00526866369182,17.044988307952547,0.08702032784622832,597.3454575665454,614.4774662023442
